'id_car_model','id_car_make','name','date_create','date_update','id_car_type'
'22838','4153','Kalina','1571007724','1571007724','1'
'22839','4153','Largus','1571007724','1571007724','1'
'22840','4153','Priora','1571007724','1571007724','1'
'22841','4153','Vesta','1571007724','1571007724','1'
'22842','4153','XRAY','1571007724','1571007724','1'
'22843','4153','EL Lada','1571007724','1571007724','1'
'22844','4153','Revolution','1571007724','1571007724','1'
'22845','97','Series III','1571007781','1571007781','1'
'22846','113','Autozam AZ-3','1571007901','1571007901','1'
'22847','113','CX-8','1571007901','1571007901','1'
'22848','113','Efini MS-8','1571007901','1571007901','1'
'22849','113','Proceed Marvie','1571007902','1571007902','1'
'22850','116','GLC','1571007962','1571007962','1'
'22851','116','GLE','1571007962','1571007962','1'
'22854','116','GLC AMG','1571007962','1571007962','1'
'22855','116','GLC Coupe AMG','1571007962','1571007962','1'
'22856','116','GLE AMG','1571007962','1571007962','1'
'22857','116','GLE Coupe AMG','1571007962','1571007962','1'
'22858','116','Maybach G 650 Landaulet','1571007962','1571007962','1'
'22859','116','W105','1571007962','1571007962','1'
'22860','116','W142','1571007962','1571007962','1'
'22861','116','W188','1571007962','1571007962','1'
'22862','116','W191','1571007962','1571007962','1'
'22863','116','W29','1571007962','1571007962','1'
'22864','123','500','1571008021','1571008021','1'
'22865','123','Delica D:5','1571008021','1571008021','1'
'22866','123','eK Active','1571008021','1571008021','1'
'22867','123','eK Classic','1571008021','1571008021','1'
'22868','123','eK Custom','1571008021','1571008021','1'
'22869','123','eK Space','1571008021','1571008021','1'
'22870','123','eK Sport','1571008021','1571008021','1'
'22871','123','Triton','1571008022','1571008022','1'
'22872','127','Navara (Frontier)','1571008081','1571008081','1'
'22873','127','Bluebird Maxima','1571008082','1571008082','1'
'22874','127','Clipper Rio','1571008082','1571008082','1'
'22875','127','Dayz Roox','1571008082','1571008082','1'
'22876','127','Exa','1571008082','1571008082','1'
'22877','127','NV100 Clipper','1571008082','1571008082','1'
'22878','127','NV350 Caravan','1571008082','1571008082','1'
'22879','127','NX Coupe','1571008082','1571008082','1'
'22880','127','Terrano Regulus','1571008082','1571008082','1'
'22881','130','Super Six','1571008141','1571008141','1'
'22882','139','718 Spyder','1571008261','1571008261','1'
'22883','139','911 R','1571008261','1571008261','1'
'22884','139','Taycan','1571008261','1571008261','1'
'22885','159','100 Series','1571008381','1571008381','1'
'22886','159','105, 120','1571008381','1571008381','1'
'22887','159','1200','1571008381','1571008381','1'
'22888','159','Kodiaq RS','1571008381','1571008381','1'
'22889','159','Scala','1571008381','1571008381','1'
'22890','166','Bistro','1571008443','1571008443','1'
'22891','166','Dias Wagon','1571008443','1571008443','1'
'22892','167','Alto Lapin','1571008501','1571008501','1'
'22893','167','Cara','1571008501','1571008501','1'
'22894','176','Carina E','1571008562','1571008562','1'
'22895','176','RAV 4','1571008562','1571008562','1'
'22896','176','COMS','1571008562','1571008562','1'
'22897','176','Corolla II','1571008562','1571008562','1'
'22898','176','FunCargo','1571008563','1571008563','1'
'22899','176','Grand HiAce','1571008563','1571008563','1'
'22900','176','GT86','1571008563','1571008563','1'
'22901','176','MasterAce Surf','1571008563','1571008563','1'
'22902','176','Pixis Space','1571008563','1571008563','1'
'22903','176','Prius Alpha','1571008563','1571008563','1'
'22904','176','Spade','1571008563','1571008563','1'
'22905','176','Tank','1571008563','1571008563','1'
'22906','176','Touring HiAce','1571008563','1571008563','1'
'22907','176','WiLL','1571008564','1571008564','1'
'22908','184','EuroVan','1571008621','1571008621','1'
'22909','184','Golf Sportsvan','1571008621','1571008621','1'
'22910','184','ID.3','1571008621','1571008621','1'
'22911','184','K70','1571008621','1571008621','1'
'22912','184','Karmann-Ghia','1571008621','1571008621','1'
'22913','184','Lupo GTI','1571008621','1571008621','1'
'22914','184','Type 3','1571008622','1571008622','1'
'22915','185','240 Series','1571008682','1571008682','1'
'22916','185','V90 Cross Country','1571008682','1571008682','1'
'22917','185','120 Series','1571008682','1571008682','1'
'22918','185','140 Series','1571008682','1571008682','1'
'22919','185','260 Series','1571008682','1571008682','1'
'22920','185','P1900','1571008682','1571008682','1'
'22921','216','18','1571008741','1571008741','1'
'22922','216','2308 «Ataman»','1571008741','1571008741','1'
'22923','216','3111 «Volga»','1571008741','1571008741','1'
'22924','216','46','1571008741','1571008741','1'
'22925','216','61','1571008742','1571008742','1'
'22926','216','Volga Siber','1571008742','1571008742','1'
'22927','216','M-20 «Pobeda»','1571008742','1571008742','1'
'22928','227','3159','1571008802','1571008802','1'
'22929','3664','Trumpf Junior','1571008981','1571008981','1'
'22930','3','6','1571009043','1571009043','1'
'22931','291','D4','1571009101','1571009101','1'
'22932','291','Roadster','1571009101','1571009101','1'
'22933','3705','Eagle','1571009282','1571009282','1'
'22934','3705','Hornet','1571009282','1571009282','1'
'22935','4154','21541 Stalker','1571009341','1571009341','1'
'22936','9','DB AR1','1571009583','1571009583','1'
'22937','11','Metro','1571009762','1571009762','1'
'22938','11','Sprite','1571009762','1571009762','1'
'22939','4147','BJ2020','1571009941','1571009941','1'
'22940','4147','Jeep Cherokee 2500','1571009941','1571009941','1'
'22941','4147','Luba (XB624)','1571009941','1571009941','1'
'22942','4155','Qute','1571010001','1571010001','1'
'22943','4156','1989','1571010122','1571010122','1'
'22944','4156','2018','1571010122','1571010122','1'
'22945','15','S','1571010183','1571010183','1'
'22946','4157','Vintage','1571010301','1571010301','1'
'22947','17','CD','1571010362','1571010362','1'
'22948','3676','Hansa 1100','1571010481','1571010481','1'
'22949','20','ML 63 Biturbo','1571010541','1571010541','1'
'22950','21','FRV (BS2)','1571010602','1571010602','1'
'22951','21','M1 (BS6)','1571010602','1571010602','1'
'22952','21','M2 (BS4)','1571010602','1571010602','1'
'22953','21','M3 (BC3)','1571010602','1571010602','1'
'22954','22','Blenheim Speedster','1571010661','1571010661','1'
'22955','24','EB Veyron 16.4','1571010781','1571010781','1'
'22956','24','Type 55','1571010781','1571010781','1'
'22957','25','GS','1571010842','1571010842','1'
'22958','25','LeSabre','1571010842','1571010842','1'
'22959','25','Wildcat','1571010842','1571010842','1'
'22960','26','F8 (S8)','1571010902','1571010902','1'
'22961','28','DeVille','1571011021','1571011021','1'
'22962','30','FX4','1571011142','1571011142','1'
'22963','3752','Benni','1571011261','1571011261','1'
'22964','32','Alsvin V7','1571011322','1571011322','1'
'22965','32','CS35PLUS','1571011322','1571011322','1'
'22966','32','CX20','1571011322','1571011322','1'
'22967','33','SUV (CS6)','1571011383','1571011383','1'
'22968','34','Arrizo 3','1571011501','1571011501','1'
'22969','34','B13','1571011501','1571011501','1'
'22970','34','Bonus (A13)','1571011501','1571011501','1'
'22971','34','Bonus 3 (E3/A19)','1571011501','1571011501','1'
'22972','34','CrossEastar (B14)','1571011501','1571011501','1'
'22973','34','Fora (A21)','1571011501','1571011501','1'
'22974','34','IndiS (S18D)','1571011501','1571011501','1'
'22975','34','Kimo (A1)','1571011501','1571011501','1'
'22976','34','M11 (A3)','1571011501','1571011501','1'
'22977','34','Oriental Son (B11)','1571011501','1571011501','1'
'22978','34','QQ6 (S21)','1571011501','1571011501','1'
'22979','34','QQme','1571011501','1571011501','1'
'22980','34','Sweet (QQ)','1571011501','1571011501','1'
'22981','34','Tiggo (T11)','1571011501','1571011501','1'
'22982','34','Very (A13)','1571011502','1571011502','1'
'22983','34','Windcloud (A11)','1571011502','1571011502','1'
'22984','36','300 Letter Series','1571011621','1571011621','1'
'22985','36','Town & Country','1571011622','1571011622','1'
'22986','36','TC by Maserati','1571011622','1571011622','1'
'22987','39','T Rex','1571011802','1571011802','1'
'22988','4158','L-29','1571011861','1571011861','1'
'22989','40','1325','1571011923','1571011923','1'
'22990','40','SuperNova','1571011923','1571011923','1'
'22991','44','Bee','1571012101','1571012101','1'
'22992','44','Delta Wagon','1571012101','1571012101','1'
'22993','44','Mira e:S','1571012102','1571012102','1'
'22994','44','Fellow','1571012102','1571012102','1'
'22995','44','Midget','1571012102','1571012102','1'
'22996','44','Move Canbus','1571012102','1571012102','1'
'22997','44','Move Conte','1571012102','1571012102','1'
'22998','44','Tanto Exe','1571012102','1571012102','1'
'22999','45','SP250','1571012162','1571012162','1'
'23000','47','240Z','1571012221','1571012221','1'
'23001','47','GO+','1571012221','1571012221','1'
'23002','4159','D6','1571012341','1571012341','1'
'23003','3665','Custom','1571012522','1571012522','1'
'23004','4160','3=6','1571012581','1571012581','1'
'23005','51','Charger Daytona','1571012642','1571012642','1'
'23006','51','Custom Royal','1571012642','1571012642','1'
'23007','51','D/W Series','1571012642','1571012642','1'
'23008','51','D8','1571012642','1571012642','1'
'23009','51','WC series','1571012642','1571012642','1'
'23010','51','Mayfair','1571012642','1571012642','1'
'23011','52','370','1571012702','1571012702','1'
'23012','52','A9','1571012702','1571012702','1'
'23013','52','H30 Cross','1571012702','1571012702','1'
'23017','54','D8 GTO','1571012823','1571012823','1'
'23018','3589','7 Crossback','1571012883','1571012883','1'
'23019','4162','H3','1571012942','1571012942','1'
'23020','4162','H5','1571012942','1571012942','1'
'23021','60','250 GTO','1571013301','1571013301','1'
'23022','60','575M','1571013301','1571013301','1'
'23023','60','612','1571013301','1571013301','1'
'23024','60','812','1571013301','1571013301','1'
'23025','60','Dino 206 GT','1571013301','1571013301','1'
'23026','60','Dino 208/308 GT4','1571013301','1571013301','1'
'23027','60','Dino 246 GT','1571013301','1571013301','1'
'23028','60','Monza SP','1571013301','1571013301','1'
'23029','61','124 Spider','1571013362','1571013362','1'
'23030','61','124 Sport Spider','1571013362','1571013362','1'
'23031','61','508','1571013362','1571013362','1'
'23032','61','X 1/9','1571013362','1571013362','1'
'23033','4163','F','1571013482','1571013482','1'
'23034','66','6500 (Land King)','1571013722','1571013722','1'
'23035','4164','Trumpchi GS8','1571013782','1571013782','1'
'23036','67','CK (Otaka)','1571013842','1571013842','1'
'23037','67','FC (Vision)','1571013842','1571013842','1'
'23038','67','LC (Panda)','1571013842','1571013842','1'
'23039','67','LC (Panda) Cross','1571013842','1571013842','1'
'23040','67','TX4','1571013842','1571013842','1'
'23041','4165','Madison','1571014202','1571014202','1'
'23042','71','Cowry (V80)','1571014262','1571014262','1'
'23043','71','Hover','1571014262','1571014262','1'
'23044','71','Voleex C10 (Phenom)','1571014262','1571014262','1'
'23045','71','Wingle','1571014262','1571014262','1'
'23046','73','Family F7','1571014383','1571014383','1'
'23047','4166','Rekord','1571014442','1571014442','1'
'23048','4166','Typ 13','1571014442','1571014442','1'
'23049','290','H6 Coupe','1571014502','1571014502','1'
'23050','4167','K6','1571014681','1571014681','1'
'23051','4168','830','1571014862','1571014862','1'
'23052','4168','853','1571014862','1571014862','1'
'23053','3739','Super Six','1571014981','1571014981','1'
'23054','3816','Travelall','1571015281','1571015281','1'
'23055','83','Sahra','1571015401','1571015401','1'
'23056','84','Imperator 108i','1571015462','1571015462','1'
'23057','85','Fargo Filly','1571015521','1571015521','1'
'23058','87','J2 (Yueyue)','1571015642','1571015642','1'
'23059','87','J5 (Heyue)','1571015642','1571015642','1'
'23060','87','M1 (Refine)','1571015642','1571015642','1'
'23061','87','S1 (Rein)','1571015642','1571015642','1'
'23062','87','S5 (Eagle)','1571015642','1571015642','1'
'23063','87','iEV7S','1571015642','1571015642','1'
'23064','88','Mark 2','1571015702','1571015702','1'
'23065','90','Interceptor','1571015822','1571015822','1'
'23066','4169','X-Bow','1571016121','1571016121','1'
'23067','95','Egoista','1571016241','1571016241','1'
'23068','96','A 112','1571016302','1571016302','1'
'23069','96','Lambda','1571016302','1571016302','1'
'23070','96','Monte Carlo','1571016302','1571016302','1'
'23071','96','Rally 037','1571016302','1571016302','1'
'23072','96','Stratos','1571016302','1571016302','1'
'23073','98','X7','1571016422','1571016422','1'
'23074','101','Breez (520)','1571016601','1571016601','1'
'23075','101','Cebrium (720)','1571016601','1571016601','1'
'23076','101','Celliya (530)','1571016601','1571016601','1'
'23077','101','Murman (820)','1571016601','1571016601','1'
'23078','4170','JS 51','1571016662','1571016662','1'
'23079','102','Corsair','1571016721','1571016721','1'
'23080','102','Mark III','1571016721','1571016721','1'
'23081','102','Mark IV','1571016721','1571016721','1'
'23082','102','Nautilus','1571016721','1571016721','1'
'23083','4171','Air Concept','1571016902','1571016902','1'
'23084','105','Luxgen5','1571016961','1571016961','1'
'23085','105','Luxgen7 SUV','1571016961','1571016961','1'
'23086','105','U6 Turbo','1571016961','1571016961','1'
'23087','106','MM','1571017022','1571017022','1'
